version,caseid,profile_gender,profile_age,profile_state,profile_relig,w3qual,w3p_ideo,w3reg,w3regstate,w3turnout,w3hsvote,w3hswho,w3dthonest,w3dem1honest,w3socmedia2_f,w3socmedia2_i,w3socmedia2_s,w3socmedia2_t,w3startdt,w3enddt,w3device
ANES 2020-22 Social Media Study 20230705,3282,2,36,CA,2,1,-6,1,-1,4,2,-1,5,2,1,1,2,2,2022-12-16 09:52:00,2022-12-16 10:27:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3283,1,68,NY,2,1,-6,1,-1,4,1,2,3,5,1,2,2,2,2022-11-11 12:33:00,2022-11-11 14:27:00,Desktop
ANES 2020-22 Social Media Study 20230705,3284,2,77,GA,12,1,-6,1,-1,4,1,1,5,2,1,2,2,2,2022-11-11 09:30:00,2022-11-13 14:33:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3285,1,42,NH,2,1,4,1,-1,4,1,2,5,5,2,2,2,2,2022-11-22 20:13:00,2022-11-22 20:35:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3286,1,70,WA,14,1,-6,1,-1,4,1,1,5,2,1,1,2,2,2022-11-10 16:23:00,2022-11-10 17:38:00,Desktop
ANES 2020-22 Social Media Study 20230705,3287,2,31,UT,1,1,-6,1,-1,1,2,-1,4,5,1,1,2,2,2022-11-09 10:41:00,2022-11-09 10:54:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3289,2,72,MA,9,1,-6,1,-1,4,1,1,5,1,1,1,2,2,2022-11-09 13:51:00,2022-11-09 14:39:00,Desktop
ANES 2020-22 Social Media Study 20230705,3291,2,54,TX,1,1,-6,1,-1,2,2,-1,4,5,1,2,2,2,2022-11-17 23:50:00,2022-11-18 00:19:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3292,1,45,NE,1,1,-6,1,-1,4,1,2,3,3,1,2,2,1,2022-11-09 17:53:00,2022-11-09 18:17:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3293,2,28,NY,11,1,-6,1,-1,2,2,-1,3,3,2,1,2,1,2022-11-11 12:26:00,2022-11-11 13:41:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3294,2,36,TX,1,1,-6,1,-1,4,2,-1,4,5,2,2,2,2,2022-11-10 12:00:00,2022-11-10 12:23:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3295,1,53,IL,9,1,-6,1,-1,4,1,1,5,2,2,2,2,1,2022-11-10 14:02:00,2022-11-10 14:22:00,Desktop
ANES 2020-22 Social Media Study 20230705,3296,1,35,UT,14,1,-6,1,-1,4,1,1,5,4,1,2,2,2,2022-11-20 03:19:00,2022-11-20 03:47:00,Desktop
ANES 2020-22 Social Media Study 20230705,3297,2,42,TX,11,1,3,1,-1,4,1,1,5,5,1,1,2,2,2022-11-21 16:29:00,2022-11-27 13:26:00,Desktop
ANES 2020-22 Social Media Study 20230705,3298,2,63,IL,1,1,-6,2,-1,2,2,-1,5,5,2,2,2,2,2022-11-10 15:20:00,2022-11-10 15:41:00,Desktop
ANES 2020-22 Social Media Study 20230705,3299,2,43,AZ,1,1,-6,1,-1,4,1,2,5,5,1,1,2,2,2022-11-09 13:51:00,2022-11-09 14:22:00,Desktop
ANES 2020-22 Social Media Study 20230705,3302,1,18,GA,2,1,-6,1,-1,4,2,-1,5,4,1,1,1,1,2022-11-29 14:30:00,2022-11-29 18:02:00,Desktop
ANES 2020-22 Social Media Study 20230705,3303,2,66,PA,2,1,6,1,-1,4,1,2,2,5,1,1,-7,-7,2022-11-09 13:20:00,2022-11-09 13:58:00,Desktop
ANES 2020-22 Social Media Study 20230705,3304,2,37,OH,11,1,-6,3,-1,2,2,-1,4,5,2,2,2,2,2022-11-17 12:43:00,2022-11-17 13:05:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3305,2,77,IL,2,1,-6,1,-1,4,1,1,5,2,2,-7,-7,-7,2022-11-10 20:20:00,2022-11-10 21:02:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3307,2,63,MA,2,1,-6,1,-1,4,2,-1,1,4,2,2,2,2,2022-11-10 22:32:00,2022-11-10 22:59:00,Desktop
ANES 2020-22 Social Media Study 20230705,3308,2,30,IL,2,1,-6,1,-1,4,1,1,5,3,1,1,1,2,2022-11-12 11:33:00,2022-11-12 11:52:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3309,2,68,WI,2,1,-6,1,-1,4,2,-1,5,2,-1,-1,-1,-1,2022-11-10 13:21:00,2022-11-10 13:49:00,Desktop
ANES 2020-22 Social Media Study 20230705,3310,1,69,NH,11,1,-6,1,-1,4,1,1,5,3,1,1,2,2,2022-11-10 18:42:00,2022-11-11 06:37:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3311,2,63,PA,1,1,-6,1,-1,4,1,2,5,5,2,2,2,2,2022-11-10 16:11:00,2022-11-11 07:26:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3315,2,32,IL,12,1,-6,1,-1,4,1,1,5,3,1,1,1,2,2022-11-11 17:51:00,2022-11-11 18:51:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3316,1,69,NJ,11,1,-6,1,-1,4,1,1,5,2,-1,-1,-1,-1,2022-11-10 16:07:00,2022-11-10 16:44:00,Desktop
ANES 2020-22 Social Media Study 20230705,3317,2,71,TX,1,1,-6,1,-1,4,1,2,3,5,1,2,2,2,2022-11-10 18:23:00,2022-11-10 19:58:00,Desktop
ANES 2020-22 Social Media Study 20230705,3318,1,38,TN,1,1,-6,1,-1,4,1,1,5,4,2,2,2,2,2022-11-10 21:42:00,2022-11-10 22:13:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3319,1,71,IL,1,1,5,1,-1,4,1,1,5,1,1,1,2,2,2022-11-10 15:43:00,2022-11-10 16:26:00,Desktop
ANES 2020-22 Social Media Study 20230705,3320,1,70,SD,1,1,-6,1,-1,4,1,2,5,2,1,2,2,2,2022-11-16 10:07:00,2022-11-16 10:33:00,Desktop
ANES 2020-22 Social Media Study 20230705,3321,1,69,WA,12,1,-6,1,-1,4,1,2,4,5,1,-7,-7,-7,2022-11-10 21:39:00,2022-11-15 17:47:00,Desktop
ANES 2020-22 Social Media Study 20230705,3323,2,44,FL,2,1,-6,1,-1,1,2,-1,5,4,1,1,2,2,2022-11-11 11:34:00,2022-11-14 17:47:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3324,1,55,NJ,11,1,-6,1,-1,4,1,2,5,5,2,2,2,2,2022-11-10 19:51:00,2022-11-10 20:11:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3325,1,34,FL,14,1,4,1,-1,2,2,-1,5,5,2,2,2,2,2022-11-20 09:28:00,2022-11-20 09:49:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3327,2,27,CA,9,1,-6,1,-1,4,1,1,5,4,1,1,1,2,2022-11-10 13:11:00,2022-11-10 13:24:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3328,2,52,TN,1,1,4,3,-1,1,2,-1,5,3,2,2,2,2,2022-11-11 14:09:00,2022-11-11 23:00:00,Desktop
ANES 2020-22 Social Media Study 20230705,3329,2,58,SC,2,1,-6,1,-1,3,2,-1,5,2,1,1,2,1,2022-11-11 21:30:00,2022-11-12 21:04:00,Desktop
ANES 2020-22 Social Media Study 20230705,3330,2,68,ND,1,1,-6,1,-1,4,1,2,1,5,1,2,2,2,2022-11-11 12:18:00,2022-11-11 12:59:00,Tablet
ANES 2020-22 Social Media Study 20230705,3331,1,78,PA,1,1,-6,1,-1,4,1,2,3,5,-7,-7,-7,2,2022-11-10 15:20:00,2022-11-11 19:15:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3332,1,72,FL,11,1,-6,1,-1,4,1,2,5,5,1,-7,-7,-7,2022-11-10 15:12:00,2022-11-10 15:40:00,Desktop
ANES 2020-22 Social Media Study 20230705,3333,1,37,TN,10,1,2,2,-1,1,2,-1,5,3,1,2,1,2,2022-11-19 18:34:00,2022-11-19 18:50:00,Desktop
ANES 2020-22 Social Media Study 20230705,3334,2,52,FL,2,1,-6,1,-1,4,1,1,5,2,-1,-1,-1,-1,2022-11-10 18:46:00,2022-11-10 19:20:00,Desktop
ANES 2020-22 Social Media Study 20230705,3335,2,80,IL,9,1,-6,1,-1,4,1,1,5,1,-1,-1,-1,-1,2022-11-09 16:01:00,2022-11-09 16:32:00,Desktop
ANES 2020-22 Social Media Study 20230705,3337,2,29,CO,11,1,-6,3,-1,2,2,-1,5,5,1,1,1,1,2022-11-12 21:10:00,2022-11-12 21:24:00,Desktop
ANES 2020-22 Social Media Study 20230705,3338,1,60,MN,10,1,-6,1,-1,4,1,1,5,1,1,2,2,1,2022-11-10 16:12:00,2022-11-10 17:22:00,Desktop
ANES 2020-22 Social Media Study 20230705,3340,1,56,CA,1,1,-6,1,-1,4,1,1,5,2,1,2,2,2,2022-11-17 09:55:00,2022-11-17 10:16:00,Desktop
ANES 2020-22 Social Media Study 20230705,3342,1,39,IA,2,1,-6,1,-1,4,1,1,3,4,1,2,2,2,2022-11-10 13:46:00,2022-11-10 14:08:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3343,1,62,TX,1,1,-6,1,-1,4,1,1,5,2,1,1,2,2,2022-11-10 18:24:00,2022-11-10 18:51:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3344,2,71,CA,14,1,-6,1,-1,2,1,1,5,3,2,1,2,2,2022-11-12 17:52:00,2022-11-23 17:09:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3345,2,76,AZ,1,1,-6,1,-1,4,1,2,3,4,1,1,2,2,2022-11-11 08:32:00,2022-11-11 08:58:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3346,2,49,AR,1,1,-6,1,-1,4,1,2,2,5,1,2,2,2,2022-11-22 11:31:00,2022-11-22 11:47:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3347,2,52,FL,1,1,-6,1,-1,4,1,2,2,5,1,1,2,2,2022-11-14 14:39:00,2022-11-14 15:29:00,Tablet
ANES 2020-22 Social Media Study 20230705,3349,2,47,GA,14,1,-6,1,-1,2,2,-1,5,5,1,-7,-7,-7,2022-11-10 15:03:00,2022-11-10 15:36:00,Desktop
ANES 2020-22 Social Media Study 20230705,3354,1,35,SC,11,1,-6,1,-1,4,1,1,5,4,1,1,1,1,2022-11-10 17:57:00,2022-11-10 19:25:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3355,2,66,GA,11,1,-6,1,-1,4,1,1,5,3,2,2,2,2,2022-11-11 09:31:00,2022-11-11 09:55:00,Desktop
ANES 2020-22 Social Media Study 20230705,3356,2,22,CA,2,1,-6,1,-1,2,1,1,3,4,2,2,2,2,2022-11-15 10:04:00,2022-11-15 10:33:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3357,1,70,MO,12,1,-6,1,-1,4,1,2,3,3,1,2,2,2,2022-11-11 09:14:00,2022-11-11 09:47:00,Desktop
ANES 2020-22 Social Media Study 20230705,3358,1,60,MD,1,1,-6,1,-1,4,1,1,4,2,-1,-1,-1,-1,2022-11-10 20:26:00,2022-11-10 21:40:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3361,1,53,KY,12,1,-6,1,-1,4,1,2,2,5,-1,-1,-1,-1,2022-11-10 18:31:00,2022-11-10 18:59:00,Desktop
ANES 2020-22 Social Media Study 20230705,3364,1,41,KY,11,1,-6,1,-1,4,1,2,1,5,1,-7,-7,1,2022-11-25 14:24:00,2022-11-25 14:52:00,Desktop
ANES 2020-22 Social Media Study 20230705,3365,2,25,LA,12,1,-6,1,-1,4,1,1,2,2,1,1,1,2,2022-11-10 19:25:00,2022-11-10 19:43:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3366,2,29,CA,2,1,-6,1,-1,4,1,1,5,1,1,1,2,1,2022-11-16 17:02:00,2022-11-16 17:24:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3367,1,66,CA,10,1,-6,1,-1,2,2,-1,5,1,1,2,2,2,2022-11-11 09:25:00,2022-11-11 10:00:00,Desktop
ANES 2020-22 Social Media Study 20230705,3368,2,62,WA,11,1,-6,1,-1,4,1,1,5,1,1,2,2,2,2022-11-10 12:34:00,2022-11-10 12:59:00,Desktop
ANES 2020-22 Social Media Study 20230705,3369,1,74,KS,1,1,-6,1,-1,4,1,1,5,1,1,2,2,2,2022-11-09 16:26:00,2022-11-09 17:26:00,Desktop
ANES 2020-22 Social Media Study 20230705,3370,2,77,CO,1,1,-6,1,-1,4,1,1,5,1,1,-7,-7,-7,2022-11-11 08:24:00,2022-11-11 09:00:00,Desktop
ANES 2020-22 Social Media Study 20230705,3372,2,53,OH,2,1,-6,1,-1,4,1,1,5,2,1,1,1,2,2022-11-10 19:25:00,2022-11-10 19:46:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3373,2,35,WI,2,1,-6,2,-1,3,2,-1,3,3,2,2,2,2,2022-11-10 20:56:00,2022-11-10 21:13:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3376,1,39,OR,10,1,-6,1,-1,4,1,1,5,3,1,1,-7,1,2022-11-10 15:06:00,2022-11-13 14:41:00,Desktop
ANES 2020-22 Social Media Study 20230705,3377,1,63,IL,11,1,-6,1,-1,4,1,1,5,1,-1,-1,-1,-1,2022-11-12 08:27:00,2022-11-12 08:49:00,Desktop
ANES 2020-22 Social Media Study 20230705,3378,2,70,CA,1,1,-6,1,-1,4,1,-7,4,5,1,2,2,1,2022-11-10 11:33:00,2022-11-10 11:54:00,Desktop
ANES 2020-22 Social Media Study 20230705,3380,1,49,WI,2,1,-6,1,-1,2,2,-1,3,3,1,2,1,2,2022-11-11 20:23:00,2022-11-11 20:33:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3381,2,27,IL,14,1,-6,1,-1,4,1,1,5,3,1,2,2,2,2022-11-17 15:26:00,2022-11-18 13:06:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3382,1,55,CA,1,1,-6,1,-1,4,1,2,5,5,1,1,2,2,2022-11-10 10:39:00,2022-11-10 11:18:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3385,2,39,CA,11,1,-6,1,-1,3,2,-1,5,4,1,2,1,2,2022-11-10 12:32:00,2022-11-10 13:00:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3387,1,73,FL,9,1,-6,2,-1,2,2,-1,4,5,1,-7,1,-7,2022-11-11 10:21:00,2022-11-28 23:16:00,Desktop
ANES 2020-22 Social Media Study 20230705,3389,1,58,NY,2,1,-6,1,-1,4,1,2,5,2,-1,-1,-1,-1,2022-11-11 12:04:00,2022-11-11 12:32:00,Desktop
ANES 2020-22 Social Media Study 20230705,3390,2,29,MI,2,1,-6,1,-1,1,2,-1,3,5,1,1,2,2,2022-11-09 18:33:00,2022-11-09 18:45:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3391,2,29,MA,11,1,-6,1,-1,4,1,1,5,1,2,2,1,1,2022-11-13 08:28:00,2022-12-21 13:00:00,Desktop
ANES 2020-22 Social Media Study 20230705,3392,1,71,PA,2,1,3,1,-1,4,1,2,2,5,2,2,2,2,2022-11-10 18:55:00,2022-11-10 19:16:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3394,1,61,LA,1,1,-6,2,-1,1,2,-1,4,5,1,2,2,-7,2022-11-11 16:09:00,2022-11-11 16:38:00,Desktop
ANES 2020-22 Social Media Study 20230705,3395,1,48,ID,12,1,-6,1,-1,1,2,-1,5,4,1,2,-7,1,2022-11-17 17:39:00,2022-11-17 17:56:00,Desktop
ANES 2020-22 Social Media Study 20230705,3397,2,41,NJ,11,1,-6,2,-1,1,2,-1,5,4,1,2,2,2,2022-11-11 23:28:00,2022-11-12 19:32:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3398,1,39,VA,11,1,2,1,-1,4,1,1,5,2,1,1,2,2,2022-12-15 20:28:00,2022-12-15 20:57:00,Desktop
ANES 2020-22 Social Media Study 20230705,3399,2,76,OH,1,1,-6,2,-1,1,2,-1,1,5,1,2,2,2,2022-11-15 08:11:00,2022-11-15 08:41:00,Desktop
ANES 2020-22 Social Media Study 20230705,3400,1,52,ID,14,1,-6,2,-1,3,2,-1,3,4,2,2,2,2,2022-12-21 10:44:00,2022-12-22 11:24:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3401,2,66,IL,2,1,-6,1,-1,4,1,2,2,5,1,2,2,1,2022-11-10 18:08:00,2022-11-10 18:50:00,Desktop
ANES 2020-22 Social Media Study 20230705,3403,2,43,IL,2,1,2,1,-1,4,1,1,5,3,1,1,1,2,2022-11-11 01:13:00,2022-11-11 01:39:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3404,1,70,NE,2,1,-6,1,-1,4,1,2,3,4,2,2,2,2,2022-11-11 18:26:00,2022-11-11 18:53:00,Desktop
ANES 2020-22 Social Media Study 20230705,3405,2,66,IA,2,1,7,1,-1,4,1,2,1,5,1,2,1,2,2022-11-10 16:11:00,2022-11-10 16:38:00,Desktop
ANES 2020-22 Social Media Study 20230705,3406,2,43,NJ,2,1,4,1,-1,4,1,1,5,2,2,-7,-7,-7,2022-11-10 17:51:00,2022-11-10 18:07:00,Unknown
ANES 2020-22 Social Media Study 20230705,3407,1,68,MN,9,1,-6,1,-1,4,1,1,5,1,2,2,2,2,2022-11-10 13:05:00,2022-11-10 13:27:00,Desktop
ANES 2020-22 Social Media Study 20230705,3409,1,36,ID,1,1,-6,1,-1,4,1,1,5,3,1,1,1,-7,2022-11-10 17:58:00,2022-11-10 18:28:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3410,1,70,CO,11,1,2,1,-1,4,2,-1,5,1,2,2,2,2,2022-11-10 16:25:00,2022-11-10 16:57:00,Desktop
ANES 2020-22 Social Media Study 20230705,3411,2,73,IL,2,1,-6,1,-1,4,1,1,5,3,1,-7,-7,-7,2022-11-10 18:03:00,2022-11-10 18:45:00,Desktop
ANES 2020-22 Social Media Study 20230705,3412,1,64,TX,2,1,-6,1,-1,4,1,2,2,5,1,2,-7,1,2022-11-10 14:49:00,2022-11-10 15:13:00,Desktop
ANES 2020-22 Social Media Study 20230705,3413,2,80,NC,1,1,-6,1,-1,4,1,1,5,1,2,-7,-7,-7,2022-11-10 14:56:00,2022-11-10 15:33:00,Desktop
ANES 2020-22 Social Media Study 20230705,3414,1,79,TX,1,1,-6,1,-1,4,1,2,3,5,1,2,2,1,2022-11-11 12:19:00,2022-11-11 12:48:00,Desktop
ANES 2020-22 Social Media Study 20230705,3415,1,21,AL,12,1,-6,1,-1,2,2,-1,3,3,-1,-1,-1,-1,2022-12-01 10:14:00,2022-12-01 16:15:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3416,2,43,CA,2,1,-6,1,-1,4,1,1,5,2,1,1,2,2,2022-11-28 18:24:00,2022-11-28 18:42:00,Desktop
ANES 2020-22 Social Media Study 20230705,3417,1,66,NC,1,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-11 10:05:00,2022-11-11 10:53:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3419,1,71,TX,9,1,-6,1,-1,4,1,2,3,5,1,2,2,2,2022-11-10 14:13:00,2022-11-10 15:02:00,Desktop
ANES 2020-22 Social Media Study 20230705,3421,2,31,MS,1,1,-6,2,-1,2,1,2,2,3,2,2,2,2,2022-11-15 15:04:00,2022-11-15 15:22:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3422,1,61,MI,14,1,4,1,-1,4,1,2,5,3,1,1,2,2,2022-11-11 16:25:00,2022-11-11 16:49:00,Desktop
ANES 2020-22 Social Media Study 20230705,3428,2,43,ME,10,1,-6,1,-1,1,2,-1,5,5,1,1,2,1,2022-11-10 22:36:00,2022-11-10 23:00:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3429,2,54,MO,1,1,-6,3,-1,1,2,-1,4,4,1,1,2,1,2022-11-13 15:15:00,2022-11-13 15:43:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3430,1,30,MO,14,1,-6,1,-1,3,2,-1,5,3,1,1,2,1,2022-11-18 10:05:00,2022-11-18 10:27:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3431,1,36,WI,2,1,3,1,-1,4,1,1,5,3,2,2,2,2,2022-11-10 17:44:00,2022-11-10 17:59:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3432,1,32,NY,2,1,-6,1,-1,4,1,2,4,5,1,2,2,1,2022-11-12 23:22:00,2022-11-13 00:43:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3433,1,51,CO,2,1,3,2,-1,1,2,-1,5,4,-1,-1,-1,-1,2022-11-14 19:46:00,2022-11-14 19:59:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3434,2,41,NY,1,1,2,1,-1,4,1,1,5,3,1,1,1,1,2022-11-11 07:32:00,2022-11-11 08:13:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3435,2,65,MI,2,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-10 23:38:00,2022-11-10 23:58:00,Desktop
ANES 2020-22 Social Media Study 20230705,3437,1,56,IA,12,1,-6,1,-1,4,1,2,3,5,1,1,-7,2,2022-11-10 14:54:00,2022-11-10 15:27:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3438,1,47,CA,1,1,-6,1,-1,4,1,2,4,4,1,2,2,1,2022-11-11 13:30:00,2022-11-11 15:19:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3442,1,58,WV,1,1,6,1,-1,4,1,2,2,5,1,2,2,2,2022-11-11 19:22:00,2022-11-11 19:46:00,Desktop
ANES 2020-22 Social Media Study 20230705,3443,1,56,PA,1,1,4,2,-1,1,2,-1,4,3,2,2,2,2,2022-11-20 11:16:00,2022-11-20 11:47:00,Desktop
ANES 2020-22 Social Media Study 20230705,3445,2,27,DE,12,1,-6,1,-1,4,1,2,2,5,1,1,2,2,2022-11-10 17:01:00,2022-11-10 19:54:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3446,2,44,NY,14,1,-6,1,-1,4,1,1,5,2,2,2,2,1,2022-11-10 08:28:00,2022-11-10 08:58:00,Desktop
ANES 2020-22 Social Media Study 20230705,3448,1,66,PA,1,1,-6,1,-1,4,1,1,5,3,1,2,2,2,2022-11-10 18:06:00,2022-11-10 18:35:00,Desktop
ANES 2020-22 Social Media Study 20230705,3449,1,80,MI,1,1,-6,1,-1,4,1,2,3,5,2,2,2,2,2022-11-10 20:00:00,2022-11-10 20:34:00,Desktop
ANES 2020-22 Social Media Study 20230705,3450,1,33,TX,10,1,-6,1,-1,2,2,-1,5,3,1,1,1,2,2022-11-18 18:09:00,2022-11-19 18:43:00,Desktop
ANES 2020-22 Social Media Study 20230705,3451,1,68,AZ,10,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-17 22:08:00,2022-11-17 22:35:00,Desktop
ANES 2020-22 Social Media Study 20230705,3453,2,41,VT,10,1,-6,1,-1,1,2,-1,5,4,1,1,2,2,2022-11-13 05:31:00,2022-11-13 05:51:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3454,2,38,WI,12,1,-6,3,-1,1,2,-1,5,5,1,2,1,2,2022-11-10 15:31:00,2022-11-10 15:57:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3455,1,75,MA,2,1,3,1,-1,4,1,1,5,1,-1,-1,-1,-1,2022-11-13 20:12:00,2022-11-13 20:36:00,Desktop
ANES 2020-22 Social Media Study 20230705,3457,1,55,CA,10,1,-6,1,-1,4,1,1,5,1,1,2,2,2,2022-11-12 12:28:00,2022-11-12 18:22:00,Desktop
ANES 2020-22 Social Media Study 20230705,3458,2,37,MO,11,1,-6,1,-1,4,1,1,5,3,2,1,-7,-7,2022-11-10 17:34:00,2022-11-10 17:46:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3460,2,46,NY,12,1,-6,1,-1,4,1,1,5,1,1,1,2,2,2022-11-10 15:16:00,2022-11-10 17:09:00,Desktop
ANES 2020-22 Social Media Study 20230705,3461,1,59,CO,2,1,-6,1,-1,4,1,1,5,2,1,1,2,2,2022-11-10 14:31:00,2022-11-10 14:55:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3462,2,60,IN,1,1,-6,1,-1,2,2,-1,5,4,1,2,2,2,2022-11-10 15:05:00,2022-11-10 16:43:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3463,2,49,MI,1,1,-6,1,-1,4,1,2,2,5,1,1,1,1,2022-11-10 19:39:00,2022-11-10 19:58:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3464,1,56,MA,1,1,-6,2,-1,1,2,-1,5,4,-1,-1,-1,-1,2022-11-13 09:46:00,2022-11-13 09:57:00,Desktop
ANES 2020-22 Social Media Study 20230705,3465,2,55,CA,1,1,3,2,-1,1,2,-1,5,4,2,2,2,2,2022-11-10 17:21:00,2022-11-10 17:39:00,Desktop
ANES 2020-22 Social Media Study 20230705,3466,2,72,MI,1,1,-6,1,-1,4,1,2,1,5,-1,-1,-1,-1,2022-11-09 12:43:00,2022-11-09 13:12:00,Desktop
ANES 2020-22 Social Media Study 20230705,3469,2,21,FL,9,1,-6,1,-1,4,1,1,5,5,2,2,1,1,2022-12-19 21:44:00,2022-12-19 22:46:00,Desktop
ANES 2020-22 Social Media Study 20230705,3471,1,66,PA,11,1,-6,1,-1,4,1,1,5,2,-1,-1,-1,-1,2022-11-11 06:22:00,2022-11-11 06:44:00,Desktop
ANES 2020-22 Social Media Study 20230705,3473,1,77,MI,1,1,-6,1,-1,4,1,2,3,4,2,2,2,2,2022-11-15 13:24:00,2022-11-15 14:26:00,Desktop
ANES 2020-22 Social Media Study 20230705,3476,2,20,CA,12,1,-6,1,-1,4,1,2,5,4,1,1,2,2,2022-11-10 11:29:00,2022-11-10 11:43:00,Desktop
ANES 2020-22 Social Media Study 20230705,3478,2,46,IL,9,1,-6,1,-1,4,1,1,5,2,-7,-7,-7,1,2022-11-17 21:30:00,2022-11-17 21:57:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3480,2,63,TN,2,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-10 20:33:00,2022-11-10 21:30:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3481,2,45,FL,14,1,8,1,-1,4,1,3,4,5,1,1,-7,2,2022-11-10 15:24:00,2022-11-27 10:25:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3482,2,43,TX,1,1,-6,1,-1,4,1,2,4,5,1,1,2,2,2022-11-17 11:26:00,2022-11-17 11:44:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3484,1,67,TN,2,1,8,1,-1,4,1,2,5,2,1,2,2,2,2022-11-10 20:43:00,2022-11-10 21:07:00,Desktop
ANES 2020-22 Social Media Study 20230705,3485,1,47,FL,10,1,-6,1,-1,3,2,-1,5,3,2,1,2,1,2022-11-11 11:35:00,2022-11-11 12:32:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3488,2,23,WY,14,1,-6,1,-1,3,2,-1,5,3,2,2,1,2,2022-11-09 10:52:00,2022-11-09 11:28:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3490,1,47,OK,10,1,4,1,-1,4,1,3,5,5,2,2,2,2,2022-12-28 22:25:00,2022-12-28 23:38:00,Smartphone
ANES 2020-22 Social Media Study 20230705,3493,2,27,TN,1,1,-6,1,-1,4,1,1,5,3,2,1,2,2,2022-11-17 11:53:00,2022-12-19 11:18:00,Desktop
ANES 2020-22 Social Media Study 20230705,3494,1,75,TX,2,1,-6,1,-1,4,1,2,1,5,2,2,2,2,2022-11-10 14:56:00,2022-11-10 15:34:00,Desktop
ANES 2020-22 Social Media Study 20230705,3496,1,80,NY,2,1,-6,1,-1,4,1,2,3,5,2,2,2,2,2022-11-10 17:47:00,2022-11-10 18:24:00,Desktop
